0.03125, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 1.1458250284194946, 'RMSE_adversarial': 0.06988237053155899, 'RMSE_pred': 75.2671127319336, 'L0': tensor(9.1688)}
0.03125, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 1.0679619312286377, 'RMSE_adversarial': 0.07202662527561188, 'RMSE_pred': 75.39012908935547, 'L0': tensor(10.6494)}
0.03125, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 0.9735342264175415, 'RMSE_adversarial': 0.07333783060312271, 'RMSE_pred': 75.50589752197266, 'L0': tensor(12.5325)}
0.03125, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 0.9191519021987915, 'RMSE_adversarial': 0.07322538644075394, 'RMSE_pred': 75.55030822753906, 'L0': tensor(13.5195)}
0.03125, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 0.8841217756271362, 'RMSE_adversarial': 0.07322438061237335, 'RMSE_pred': 75.58482360839844, 'L0': tensor(14.6104)}
0.03125, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 0.9353272318840027, 'RMSE_adversarial': 0.0756300613284111, 'RMSE_pred': 75.59004211425781, 'L0': tensor(16.8182)}
0.015625, 1, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 4.410940647125244, 'RMSE_adversarial': 0.043371956795454025, 'RMSE_pred': 71.96373748779297, 'L0': tensor(2.4675)}
0.015625, 2, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 3.409646987915039, 'RMSE_adversarial': 0.051958002150058746, 'RMSE_pred': 73.09680938720703, 'L0': tensor(1.8571)}
0.015625, 3, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 2.6507298946380615, 'RMSE_adversarial': 0.06043711677193642, 'RMSE_pred': 74.02597045898438, 'L0': tensor(3.7532)}
0.015625, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 1.7582288980484009, 'RMSE_adversarial': 0.06588079780340195, 'RMSE_pred': 74.96044158935547, 'L0': tensor(6.7013)}
0.015625, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 1.7304481267929077, 'RMSE_adversarial': 0.06749123334884644, 'RMSE_pred': 75.12000274658203, 'L0': tensor(8.0519)}
0.015625, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 2.086782455444336, 'RMSE_adversarial': 0.06611115485429764, 'RMSE_pred': 75.247802734375, 'L0': tensor(9.9610)}
0.015625, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 2.029165267944336, 'RMSE_adversarial': 0.06706099212169647, 'RMSE_pred': 75.30370330810547, 'L0': tensor(10.5844)}
0.015625, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 1.5330805778503418, 'RMSE_adversarial': 0.06949877738952637, 'RMSE_pred': 75.3916015625, 'L0': tensor(11.3247)}
0.015625, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 0.9501218199729919, 'RMSE_adversarial': 0.0727633684873581, 'RMSE_pred': 75.5354995727539, 'L0': tensor(14.0519)}
0.0078125, 1, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 5.5761518478393555, 'RMSE_adversarial': 0.04038388654589653, 'RMSE_pred': 71.38093566894531, 'L0': tensor(1.8052)}
0.0078125, 2, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 4.474525451660156, 'RMSE_adversarial': 0.04745972529053688, 'RMSE_pred': 72.84032440185547, 'L0': tensor(1.7532)}
0.0078125, 3, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 4.317339897155762, 'RMSE_adversarial': 0.05085752159357071, 'RMSE_pred': 73.24005126953125, 'L0': tensor(2.8182)}
0.0078125, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 4.167065143585205, 'RMSE_adversarial': 0.05563250184059143, 'RMSE_pred': 73.88567352294922, 'L0': tensor(4.3766)}
0.0078125, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 3.9460365772247314, 'RMSE_adversarial': 0.05823006480932236, 'RMSE_pred': 74.40155792236328, 'L0': tensor(5.7792)}
0.0078125, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 4.436956882476807, 'RMSE_adversarial': 0.05813790485262871, 'RMSE_pred': 74.65414428710938, 'L0': tensor(7.5714)}
0.0078125, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 4.079739093780518, 'RMSE_adversarial': 0.058995574712753296, 'RMSE_pred': 74.8450698852539, 'L0': tensor(8.2987)}
0.0078125, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 3.3900787830352783, 'RMSE_adversarial': 0.06114204227924347, 'RMSE_pred': 75.01432800292969, 'L0': tensor(9.2597)}
0.0078125, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 1.5529981851577759, 'RMSE_adversarial': 0.0689535140991211, 'RMSE_pred': 75.35526275634766, 'L0': tensor(11.2338)}
0.00390625, 1, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 6.714203357696533, 'RMSE_adversarial': 0.0408012680709362, 'RMSE_pred': 70.91783905029297, 'L0': tensor(1.4286)}
0.00390625, 2, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 5.809962749481201, 'RMSE_adversarial': 0.04583316296339035, 'RMSE_pred': 72.58929443359375, 'L0': tensor(1.5195)}
0.00390625, 3, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 6.353691577911377, 'RMSE_adversarial': 0.04475492984056473, 'RMSE_pred': 72.62310028076172, 'L0': tensor(2.)}
0.00390625, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 6.719921588897705, 'RMSE_adversarial': 0.04641783609986305, 'RMSE_pred': 72.84721374511719, 'L0': tensor(2.7662)}
0.00390625, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 6.690448760986328, 'RMSE_adversarial': 0.04810389503836632, 'RMSE_pred': 73.2125473022461, 'L0': tensor(3.6364)}
0.00390625, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 6.9895782470703125, 'RMSE_adversarial': 0.04987707361578941, 'RMSE_pred': 73.60692596435547, 'L0': tensor(4.7922)}
0.00390625, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 7.3584885597229, 'RMSE_adversarial': 0.05066090077161789, 'RMSE_pred': 73.74837493896484, 'L0': tensor(5.7532)}
0.00390625, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 7.126582145690918, 'RMSE_adversarial': 0.05249958112835884, 'RMSE_pred': 74.17141723632812, 'L0': tensor(7.0260)}
0.00390625, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 4.216102600097656, 'RMSE_adversarial': 0.06080187112092972, 'RMSE_pred': 74.73995971679688, 'L0': tensor(9.0519)}
0.001953125, 1, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 9.158025741577148, 'RMSE_adversarial': 0.03831666707992554, 'RMSE_pred': 69.556884765625, 'L0': tensor(1.3896)}
0.001953125, 2, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 7.952340126037598, 'RMSE_adversarial': 0.04403426870703697, 'RMSE_pred': 71.77594757080078, 'L0': tensor(1.3377)}
0.001953125, 3, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 8.345391273498535, 'RMSE_adversarial': 0.04305185005068779, 'RMSE_pred': 72.0301742553711, 'L0': tensor(1.5974)}
0.001953125, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 9.202263832092285, 'RMSE_adversarial': 0.042091358453035355, 'RMSE_pred': 71.85315704345703, 'L0': tensor(1.9610)}
0.001953125, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 9.647906303405762, 'RMSE_adversarial': 0.04207438603043556, 'RMSE_pred': 71.87711334228516, 'L0': tensor(2.1039)}
0.001953125, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 11.943314552307129, 'RMSE_adversarial': 0.04105791449546814, 'RMSE_pred': 71.17963409423828, 'L0': tensor(2.5325)}
0.001953125, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 12.101866722106934, 'RMSE_adversarial': 0.041449807584285736, 'RMSE_pred': 71.38705444335938, 'L0': tensor(3.0130)}
0.001953125, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 10.751848220825195, 'RMSE_adversarial': 0.04498084634542465, 'RMSE_pred': 72.16879272460938, 'L0': tensor(4.0390)}
0.001953125, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 8.292494773864746, 'RMSE_adversarial': 0.052791886031627655, 'RMSE_pred': 73.79081726074219, 'L0': tensor(6.8961)}
0.0009765625, 1, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 15.437384605407715, 'RMSE_adversarial': 0.030232997611165047, 'RMSE_pred': 64.21692657470703, 'L0': tensor(1.4416)}
0.0009765625, 2, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 12.618252754211426, 'RMSE_adversarial': 0.03974968194961548, 'RMSE_pred': 69.30453491210938, 'L0': tensor(1.3766)}
0.0009765625, 3, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 14.327658653259277, 'RMSE_adversarial': 0.039593640714883804, 'RMSE_pred': 69.00395965576172, 'L0': tensor(1.4156)}
0.0009765625, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 15.345531463623047, 'RMSE_adversarial': 0.0396004356443882, 'RMSE_pred': 68.8069076538086, 'L0': tensor(1.3896)}
0.0009765625, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 15.091052055358887, 'RMSE_adversarial': 0.03924145549535751, 'RMSE_pred': 69.20866394042969, 'L0': tensor(1.3896)}
0.0009765625, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 17.898733139038086, 'RMSE_adversarial': 0.03830093890428543, 'RMSE_pred': 68.41043853759766, 'L0': tensor(1.4675)}
0.0009765625, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 18.291893005371094, 'RMSE_adversarial': 0.03680284693837166, 'RMSE_pred': 68.48728942871094, 'L0': tensor(1.6104)}
0.0009765625, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 18.396743774414062, 'RMSE_adversarial': 0.03653818368911743, 'RMSE_pred': 68.68738555908203, 'L0': tensor(1.9351)}
0.0009765625, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 14.747888565063477, 'RMSE_adversarial': 0.04436956346035004, 'RMSE_pred': 70.17889404296875, 'L0': tensor(3.8312)}
0.00048828125, 1, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 25.176883697509766, 'RMSE_adversarial': 0.017375025898218155, 'RMSE_pred': 53.4351692199707, 'L0': tensor(1.3766)}
0.00048828125, 2, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 27.36659049987793, 'RMSE_adversarial': 0.02511226199567318, 'RMSE_pred': 54.35814666748047, 'L0': tensor(1.6623)}
0.00048828125, 3, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 29.76239013671875, 'RMSE_adversarial': 0.026355892419815063, 'RMSE_pred': 53.61215591430664, 'L0': tensor(1.7273)}
0.00048828125, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 31.641193389892578, 'RMSE_adversarial': 0.027114208787679672, 'RMSE_pred': 52.62278366088867, 'L0': tensor(1.6104)}
0.00048828125, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 34.86386489868164, 'RMSE_adversarial': 0.025464918464422226, 'RMSE_pred': 50.34013366699219, 'L0': tensor(1.7662)}
0.00048828125, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 33.25795364379883, 'RMSE_adversarial': 0.0285780131816864, 'RMSE_pred': 54.092674255371094, 'L0': tensor(1.0649)}
0.00048828125, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 35.93526077270508, 'RMSE_adversarial': 0.02691134810447693, 'RMSE_pred': 52.03643798828125, 'L0': tensor(1.1039)}
0.00048828125, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 33.14790344238281, 'RMSE_adversarial': 0.02835947461426258, 'RMSE_pred': 55.74648666381836, 'L0': tensor(1.1169)}
0.00048828125, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 17.141620635986328, 'RMSE_adversarial': 0.03775567188858986, 'RMSE_pred': 69.50812530517578, 'L0': tensor(2.0260)}
0.000244140625, 1, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 32.18202590942383, 'RMSE_adversarial': 0.009465103037655354, 'RMSE_pred': 45.021018981933594, 'L0': tensor(1.1558)}
0.000244140625, 2, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 39.868927001953125, 'RMSE_adversarial': 0.00886212382465601, 'RMSE_pred': 36.95110321044922, 'L0': tensor(1.3506)}
0.000244140625, 3, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 44.45549774169922, 'RMSE_adversarial': 0.008753152564167976, 'RMSE_pred': 32.97703170776367, 'L0': tensor(1.4286)}
0.000244140625, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 44.78327941894531, 'RMSE_adversarial': 0.01436829287558794, 'RMSE_pred': 36.62773895263672, 'L0': tensor(1.1948)}
0.000244140625, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 46.562679290771484, 'RMSE_adversarial': 0.014553943648934364, 'RMSE_pred': 35.20148468017578, 'L0': tensor(1.1169)}
0.000244140625, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 52.27439880371094, 'RMSE_adversarial': 0.011161035858094692, 'RMSE_pred': 29.055599212646484, 'L0': tensor(0.9091)}
0.000244140625, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 52.25983428955078, 'RMSE_adversarial': 0.013598435558378696, 'RMSE_pred': 30.56848907470703, 'L0': tensor(0.7013)}
0.000244140625, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 51.6840934753418, 'RMSE_adversarial': 0.014804699458181858, 'RMSE_pred': 33.27020263671875, 'L0': tensor(0.5844)}
0.000244140625, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 33.338043212890625, 'RMSE_adversarial': 0.02894517593085766, 'RMSE_pred': 56.657718658447266, 'L0': tensor(0.7662)}
0.0001220703125, 1, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 36.95583724975586, 'RMSE_adversarial': 0.007742961402982473, 'RMSE_pred': 41.02682876586914, 'L0': tensor(0.9740)}
0.0001220703125, 2, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 44.894290924072266, 'RMSE_adversarial': 0.006989894900470972, 'RMSE_pred': 31.710704803466797, 'L0': tensor(0.9481)}
0.0001220703125, 3, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 50.390071868896484, 'RMSE_adversarial': 0.002533569000661373, 'RMSE_pred': 23.465282440185547, 'L0': tensor(0.9351)}
0.0001220703125, 4, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 52.573177337646484, 'RMSE_adversarial': 0.004649460781365633, 'RMSE_pred': 21.8448543548584, 'L0': tensor(0.7792)}
0.0001220703125, 5, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 53.13800048828125, 'RMSE_adversarial': 0.009389776736497879, 'RMSE_pred': 26.732227325439453, 'L0': tensor(0.5974)}
0.0001220703125, 8, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 57.3948860168457, 'RMSE_adversarial': 0.006862836889922619, 'RMSE_pred': 20.282001495361328, 'L0': tensor(0.3506)}
0.0001220703125, 10, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 58.20663070678711, 'RMSE_adversarial': 0.0048502967692911625, 'RMSE_pred': 19.22085952758789, 'L0': tensor(0.2987)}
0.0001220703125, 12, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 56.889888763427734, 'RMSE_adversarial': 0.009762299247086048, 'RMSE_pred': 25.209203720092773, 'L0': tensor(0.2597)}
0.0001220703125, 15, {'RealRUL': 64.4935073852539, 'Objective': 0, 'PredRUL': 50.7012825012207, 'RMSE_adversarial': 0.01721213385462761, 'RMSE_pred': 37.278648376464844, 'L0': tensor(0.2078)}
